Source,Target,None
9085,39830,{}
9085,43759,{}
9086,15600,{}
9086,16439,{}
9086,24737,{}
9086,38590,{}
9087,14835,{}
9087,20281,{}
9087,22568,{}
9087,29356,{}
9088,19970,{}
9088,20355,{}
9089,15532,{}
9089,19923,{}
9089,20123,{}
9089,21599,{}
9089,23820,{}
9089,24528,{}
9089,30658,{}
9089,36782,{}
9089,41473,{}
9089,42884,{}
9090,9309,{}
9090,9837,{}
9090,10277,{}
9090,11408,{}
9090,14191,{}
9090,16197,{}
9090,18081,{}
9090,18131,{}
9090,19201,{}
9090,25547,{}
9090,27879,{}
9090,30460,{}
9090,30665,{}
9090,31686,{}
9090,33153,{}
9090,38626,{}
9090,38724,{}
9090,42624,{}
9090,43112,{}
9091,14630,{}
9091,15553,{}
9091,17101,{}
9091,20521,{}
9091,23634,{}
9091,23938,{}
9091,24586,{}
9091,24907,{}
9091,28627,{}
9091,30161,{}
9091,30363,{}
9091,36807,{}
9091,40076,{}
9091,41202,{}
9092,12351,{}
9092,16527,{}
9092,19525,{}
9092,19630,{}
9092,20441,{}
9092,21945,{}
9092,35307,{}
9093,9561,{}
9093,16681,{}
9093,24132,{}
9093,48544,{}
9094,11548,{}
9094,12330,{}
9094,12680,{}
9094,13926,{}
9094,16313,{}
9094,20365,{}
9094,21117,{}
9094,21391,{}
9094,23110,{}
9094,25639,{}
9094,35274,{}
9095,21395,{}
9095,36062,{}
9095,46639,{}
9096,11241,{}
9096,12563,{}
9096,18185,{}
9096,20783,{}
9096,25953,{}
9097,9519,{}
9097,11319,{}
9097,13508,{}
9097,17848,{}
9097,19042,{}
9097,21129,{}
9097,21686,{}
9097,29089,{}
9097,30909,{}
9097,32229,{}
9097,43766,{}
9097,49585,{}
9098,11096,{}
9098,11306,{}
9098,14953,{}
9098,15027,{}
9098,17588,{}
9098,17918,{}
9098,19283,{}
9098,22666,{}
9098,28994,{}
9098,36564,{}
9098,43344,{}
9099,12314,{}
9099,15231,{}
9099,18581,{}
9099,19307,{}
9099,25313,{}
9099,31460,{}
9099,39980,{}
9099,43532,{}
9099,46233,{}
9100,39029,{}
9101,13123,{}
9101,13869,{}
9101,20567,{}
9101,23662,{}
9101,26523,{}
9101,29501,{}
9101,30424,{}
9101,32008,{}
9101,33560,{}
9101,35535,{}
9101,39765,{}
9101,40356,{}
9101,48904,{}
9102,9160,{}
9102,10800,{}
9102,14240,{}
9102,15322,{}
9102,18000,{}
9102,26587,{}
9102,38096,{}
9103,11601,{}
9103,38247,{}
9103,40589,{}
9103,42405,{}
9103,49141,{}
9104,18531,{}
9104,30695,{}
9104,40499,{}
9104,49089,{}
9105,14940,{}
9105,31728,{}
9105,38408,{}
9105,48900,{}
9106,10150,{}
9106,10956,{}
9106,14174,{}
9106,18656,{}
9106,18803,{}
9106,22489,{}
9106,23232,{}
9106,24354,{}
9106,35999,{}
9106,48372,{}
9107,11848,{}
9107,20387,{}
9107,25219,{}
9107,27917,{}
9107,43824,{}
9108,11142,{}
9108,11927,{}
9108,13341,{}
9108,14121,{}
9108,16063,{}
9108,21073,{}
9108,23669,{}
9108,29714,{}
9108,29825,{}
9108,41296,{}
9108,42240,{}
9109,10244,{}
9109,10551,{}
9109,12124,{}
9109,12501,{}
9109,13119,{}
9109,15109,{}
9109,18035,{}
9109,22560,{}
9109,23206,{}
9109,30571,{}
9109,47701,{}
9110,9337,{}
9110,11499,{}
9110,14171,{}
9110,23228,{}
9110,25140,{}
9110,31146,{}
9110,34474,{}
9110,38427,{}
9110,41386,{}
9110,45813,{}
9111,18111,{}
9111,45450,{}
9112,15551,{}
9112,21191,{}
9112,31199,{}
9112,33714,{}
9112,43903,{}
9112,49489,{}
9113,10401,{}
9113,10607,{}
9113,11949,{}
9113,12875,{}
9113,21631,{}
9113,30184,{}
9113,31311,{}
9113,35560,{}
9113,41829,{}
9113,44032,{}
9114,9436,{}
9114,13332,{}
9114,17210,{}
9114,18028,{}
9114,21766,{}
9114,21786,{}
9114,25031,{}
9114,29429,{}
9114,30005,{}
9114,36726,{}
9114,47607,{}
9114,48369,{}
9115,10997,{}
9115,11328,{}
9115,12300,{}
9115,12736,{}
9115,15179,{}
9115,15382,{}
9115,15997,{}
9115,18895,{}
9115,22215,{}
9115,25560,{}
9115,26467,{}
9115,28362,{}
9115,31808,{}
9115,33112,{}
9115,42045,{}
9115,48227,{}
9115,49551,{}
9116,9994,{}
9116,10066,{}
9116,11147,{}
9116,15466,{}
9116,30775,{}
9116,36776,{}
9117,10669,{}
9117,14123,{}
9117,17045,{}
9117,17393,{}
9117,22061,{}
9117,35032,{}
9117,47686,{}
9118,10219,{}
9118,15762,{}
9118,17748,{}
9118,19564,{}
9118,20414,{}
9118,20982,{}
9118,21114,{}
9118,24375,{}
9118,34472,{}
9118,39162,{}
9118,47558,{}
9119,17641,{}
9119,30121,{}
9119,32875,{}
9119,32917,{}
9119,40233,{}
9120,9805,{}
9120,11186,{}
9120,15422,{}
9120,29151,{}
9120,30072,{}
9120,43812,{}
9120,47953,{}
9120,48162,{}
9121,12690,{}
9121,15435,{}
9121,18669,{}
9121,19433,{}
9121,21778,{}
9121,21875,{}
9121,38958,{}
9121,46204,{}
9122,28191,{}
9122,29194,{}
9122,29601,{}
9122,35357,{}
9122,36788,{}
9123,39279,{}
9123,39674,{}
9123,42811,{}
9123,48802,{}
9124,10576,{}
9124,14829,{}
9124,24676,{}
9124,33828,{}
9124,40109,{}
9124,40124,{}
9125,10748,{}
9125,14495,{}
9125,23048,{}
9125,26053,{}
9125,26515,{}
9125,26581,{}
9125,26866,{}
9125,30392,{}
9125,38566,{}
9125,40262,{}
9125,40441,{}
9125,47231,{}
9126,10205,{}
9126,25048,{}
9126,26572,{}
9126,27688,{}
9126,27932,{}
9126,29508,{}
9126,47780,{}
9126,48576,{}
9127,9966,{}
9127,12488,{}
9127,23845,{}
9127,37705,{}
9128,11620,{}
9128,21581,{}
9128,21839,{}
9128,36675,{}
9128,40974,{}
9128,42504,{}
9128,43811,{}
9129,9702,{}
9129,29016,{}
9129,29321,{}
9129,39193,{}
9130,11140,{}
9130,36262,{}
9130,37769,{}
9130,39312,{}
9130,46335,{}
9130,46728,{}
9130,47522,{}
9131,19800,{}
9131,22180,{}
9131,24624,{}
9131,26451,{}
9131,46826,{}
9132,15472,{}
9132,26443,{}
9132,26836,{}
9132,27341,{}
9132,32857,{}
9133,9218,{}
9133,11459,{}
9133,14537,{}
9133,15464,{}
9133,18325,{}
9133,30508,{}
9133,31899,{}
9133,38746,{}
9133,46112,{}
9134,12896,{}
9134,17104,{}
9134,20579,{}
9134,21103,{}
9134,30734,{}
9134,40720,{}
9134,44428,{}
9135,15682,{}
9135,19705,{}
9135,25533,{}
9135,26769,{}
9135,38239,{}
9135,39574,{}
9136,9156,{}
9136,9777,{}
9136,9835,{}
9136,13327,{}
9136,17486,{}
9136,21457,{}
9136,38017,{}
9136,42108,{}
9136,45213,{}
9137,11605,{}
9137,17978,{}
9137,19104,{}
9137,23057,{}
9137,35288,{}
9137,48576,{}
9138,13340,{}
9138,26073,{}
9139,11408,{}
9139,11875,{}
9139,12752,{}
9139,13107,{}
9139,14685,{}
9139,28303,{}
9139,29060,{}
9139,38964,{}
9139,42592,{}
9139,43157,{}
9139,45255,{}
9139,47155,{}
9140,12623,{}
9140,25718,{}
9140,31827,{}
9141,10768,{}
9141,34603,{}
9142,12700,{}
9142,13386,{}
9142,14775,{}
9142,16323,{}
9142,20769,{}
9142,34333,{}
9142,34955,{}
9142,36944,{}
9142,45346,{}
9142,47883,{}
9143,9429,{}
9143,11875,{}
9143,28090,{}
9143,30184,{}
9144,20949,{}
9144,30224,{}
9145,25754,{}
9145,33753,{}
9145,38874,{}
9146,9803,{}
9146,17150,{}
9146,23066,{}
9146,27294,{}
9146,28471,{}
9146,31291,{}
9146,34479,{}
9146,35491,{}
9146,42062,{}
9147,11081,{}
9147,20547,{}
9147,24842,{}
9147,35483,{}
9147,47425,{}
9147,49409,{}
9148,17359,{}
9148,31721,{}
9148,32714,{}
9148,36293,{}
9148,42483,{}
9148,44544,{}
9149,11107,{}
9149,12409,{}
9149,29280,{}
9149,30653,{}
9150,9428,{}
9150,10713,{}
9150,14376,{}
9150,15288,{}
9150,16552,{}
9150,16569,{}
9150,17500,{}
9150,19867,{}
9150,21984,{}
9150,24150,{}
9150,29325,{}
9150,32523,{}
9150,32851,{}
9150,33159,{}
9150,36148,{}
9150,39333,{}
9150,39339,{}
9150,48559,{}
9151,10599,{}
9151,11319,{}
9151,11460,{}
9152,11298,{}
9152,31796,{}
9153,9258,{}
9153,17546,{}
9153,22441,{}
9153,23119,{}
9153,25596,{}
9153,26481,{}
9153,35643,{}
9154,21978,{}
9154,24712,{}
9154,32540,{}
9154,38108,{}
9154,42513,{}
9155,14468,{}
9155,14565,{}
9155,15419,{}
9155,28312,{}
9155,33131,{}
9155,37460,{}
9156,28359,{}
9157,9619,{}
9157,15213,{}
9157,21547,{}
9157,22154,{}
9157,44519,{}
9157,45562,{}
9158,10520,{}
9158,17812,{}
9158,24180,{}
9158,31483,{}
9159,11214,{}
9159,12824,{}
9159,17096,{}
9160,10927,{}
9160,13175,{}
9160,14513,{}
9160,21181,{}
9160,23965,{}
9160,43513,{}
9161,10045,{}
9161,16744,{}
9161,23448,{}
9161,40288,{}
9162,19872,{}
9163,12464,{}
9163,12991,{}
9163,14868,{}
9163,18725,{}
9163,20384,{}
9163,23717,{}
9163,23929,{}
9163,28693,{}
9163,28710,{}
9163,37647,{}
9163,45693,{}
9164,10819,{}
9164,12698,{}
9164,13681,{}
9164,14900,{}
9164,24945,{}
9165,11176,{}
9165,11967,{}
9165,17379,{}
9165,18415,{}
9165,28927,{}
9165,43182,{}
9165,48086,{}
9165,49312,{}
9166,12300,{}
9166,14565,{}
9166,16476,{}
9166,24077,{}
9166,33152,{}
9166,33431,{}
9166,40828,{}
9166,42346,{}
9166,48297,{}
9167,17498,{}
9168,20975,{}
9168,26535,{}
9168,29482,{}
9169,9996,{}
9169,10510,{}
9169,11551,{}
9169,14904,{}
9169,16432,{}
9169,17465,{}
9169,21867,{}
9169,26886,{}
9169,44609,{}
9169,45401,{}
9170,14038,{}
9170,16533,{}
9170,19299,{}
9170,42388,{}
9170,47977,{}
9171,13943,{}
9171,20547,{}
9171,48079,{}
9172,23363,{}
9172,25528,{}
9172,33149,{}
9172,44871,{}
9172,49886,{}
9173,11098,{}
9173,26732,{}
9173,27768,{}
9173,36096,{}
9173,36286,{}
9173,47287,{}
9174,9978,{}
9174,17882,{}
9174,24795,{}
9174,28478,{}
9174,32212,{}
9174,44568,{}
9174,48663,{}
9175,11683,{}
9175,13441,{}
9175,17436,{}
9175,33829,{}
9175,33911,{}
9175,36644,{}
9175,40562,{}
9175,45970,{}
9175,46258,{}
9175,47234,{}
9176,19845,{}
9176,47303,{}
9176,47899,{}
9176,49005,{}
9177,11750,{}
9177,12143,{}
9177,15007,{}
9177,15611,{}
9177,16956,{}
9177,17927,{}
9177,18345,{}
9177,19988,{}
9177,24277,{}
9177,29785,{}
9177,32695,{}
9177,40722,{}
9177,43686,{}
9177,44905,{}
9177,45966,{}
9177,47421,{}
9177,48121,{}
9178,27664,{}
9178,34524,{}
9178,36352,{}
9179,17345,{}
9179,22619,{}
9179,35151,{}
9179,47426,{}
9180,25862,{}
9180,28948,{}
9180,32718,{}
9181,10599,{}
9181,18300,{}
9182,13961,{}
9182,16445,{}
9182,29408,{}
9182,41243,{}
9183,11897,{}
9183,12213,{}
9183,14741,{}
9183,24546,{}
9183,32369,{}
9183,34442,{}
9183,35868,{}
9183,38962,{}
9183,47729,{}
9183,49548,{}
9184,33033,{}
9185,12072,{}
9185,12222,{}
9185,15589,{}
9185,17557,{}
9185,18515,{}
9185,19202,{}
9185,20120,{}
9185,23724,{}
9185,24624,{}
9185,25050,{}
9185,26179,{}
9185,28080,{}
9185,31166,{}
9185,36278,{}
9185,39388,{}
9185,49478,{}
9186,26602,{}
9186,48760,{}
9187,24879,{}
9187,32818,{}
9187,43186,{}
9187,49717,{}
9188,10568,{}
9188,12737,{}
9188,32656,{}
9189,11857,{}
9189,15194,{}
9189,25331,{}
9189,30729,{}
9190,11660,{}
9190,12868,{}
9190,17796,{}
9190,23391,{}
9190,45398,{}
9191,16957,{}
9191,17997,{}
9191,21882,{}
9191,23261,{}
9191,25881,{}
9191,26249,{}
9191,26324,{}
9191,26775,{}
9191,44098,{}
9192,11439,{}
9192,28357,{}
9192,35200,{}
9192,43236,{}
9193,14270,{}
9193,15601,{}
9193,17561,{}
9193,22339,{}
9193,24279,{}
9193,42700,{}
9194,19354,{}
9195,10893,{}
9195,15926,{}
9195,18160,{}
9195,18528,{}
9195,20913,{}
9195,23792,{}
9195,24721,{}
9195,28377,{}
9195,37720,{}
9195,37994,{}
9195,42120,{}
9195,48225,{}
9196,15928,{}
9196,21832,{}
9196,25264,{}
9196,26123,{}
9197,14507,{}
9197,19586,{}
9197,23650,{}
9197,32265,{}
9197,34333,{}
9197,40655,{}
9198,10694,{}
9198,12590,{}
9198,15905,{}
9198,17447,{}
9198,27655,{}
9198,27783,{}
9198,36991,{}
9198,42224,{}
9198,42788,{}
9198,45343,{}
9198,48942,{}
9198,49553,{}
9199,10535,{}
9199,15124,{}
9199,18266,{}
9199,29870,{}
9199,30504,{}
9199,31520,{}
9199,33613,{}
9199,41522,{}
9199,43272,{}
9199,45157,{}
9199,48618,{}
9200,48744,{}
9201,13532,{}
9201,31881,{}
9202,22150,{}
9202,29488,{}
9202,30911,{}
9202,34058,{}
9202,34925,{}
9202,35471,{}
9202,42153,{}
9203,15830,{}
9203,20647,{}
9203,23921,{}
9203,25586,{}
9203,30653,{}
9203,30769,{}
9203,32953,{}
9203,39782,{}
9204,15044,{}
9204,15090,{}
9204,17341,{}
9204,17383,{}
9204,22068,{}
9204,35343,{}
9204,42454,{}
9204,43385,{}
9205,14514,{}
9205,17169,{}
9205,24046,{}
9205,30546,{}
9205,36142,{}
9205,37495,{}
9205,40692,{}
9205,42029,{}
9205,43193,{}
9206,11144,{}
9206,13689,{}
9206,14187,{}
9206,15405,{}
9206,18477,{}
9206,18494,{}
9206,25585,{}
9206,25686,{}
9206,28460,{}
9206,31176,{}
9206,36206,{}
9206,40055,{}
9206,40318,{}
9206,43035,{}
9206,45031,{}
9206,48286,{}
9207,13163,{}
9207,15809,{}
9207,28905,{}
9207,36966,{}
9207,37366,{}
9207,38378,{}
9208,15397,{}
9208,46361,{}
9208,46586,{}
9209,15566,{}
9209,21051,{}
9209,35421,{}
9209,37460,{}
9210,10084,{}
9210,11591,{}
9210,17109,{}
9210,22002,{}
9210,29119,{}
9210,32007,{}
9210,40241,{}
9210,45273,{}
9211,14588,{}
9211,16063,{}
9211,17188,{}
9211,17935,{}
9211,25535,{}
9211,30365,{}
9211,32383,{}
9212,12473,{}
9212,15587,{}
9212,18135,{}
9212,31059,{}
9212,37112,{}
9212,43238,{}
9213,9662,{}
9213,13371,{}
9213,16148,{}
9213,16654,{}
9213,17137,{}
9213,21010,{}
9213,22245,{}
9213,32482,{}
9213,35272,{}
9213,35613,{}
9213,38189,{}
9213,44380,{}
9213,44651,{}
9214,11104,{}
9214,15466,{}
9214,28030,{}
9214,30014,{}
9214,47697,{}
9216,16640,{}
9216,34567,{}
9216,44155,{}
9216,49974,{}
9217,22550,{}
9217,34372,{}
9218,10351,{}
9218,12591,{}
9218,18795,{}
9218,29686,{}
9218,39009,{}
9218,42098,{}
9218,43149,{}
9218,46154,{}
9219,11703,{}
9219,12831,{}
9219,13224,{}
9219,21019,{}
9219,35566,{}
9219,45961,{}
9220,11714,{}
9220,22887,{}
9220,31871,{}
9220,35456,{}
9220,38519,{}
9220,43710,{}
9221,10728,{}
9221,11677,{}
9221,12899,{}
9221,15875,{}
9221,16403,{}
9221,17846,{}
9221,17862,{}
9221,23655,{}
9221,32663,{}
9221,39502,{}
9221,45072,{}
9222,12143,{}
9222,19649,{}
9222,21098,{}
9222,22149,{}
9222,25538,{}
9222,25698,{}
9222,32993,{}
9222,39411,{}
9222,44070,{}
9223,11279,{}
9223,17562,{}
9223,26979,{}
9223,35621,{}
9223,38739,{}
9223,39626,{}
9223,46427,{}
9224,14111,{}
9224,14834,{}
9224,16263,{}
9224,16954,{}
9224,17515,{}
9224,18356,{}
9224,24627,{}
9224,28193,{}
9224,40301,{}
9225,20642,{}
9225,21123,{}
9225,38785,{}
9225,41890,{}
9225,48048,{}
9226,16932,{}
9226,25688,{}
9226,32363,{}
9226,35065,{}
9226,38496,{}
9226,39983,{}
9226,43517,{}
9226,47001,{}
9227,9711,{}
9227,13246,{}
9227,17168,{}
9227,29347,{}
9227,37755,{}
9227,38067,{}
9227,40742,{}
9228,10603,{}
9228,20134,{}
9228,47454,{}
9229,22546,{}
9230,23778,{}
9230,25596,{}
9230,27461,{}
9230,29970,{}
9230,34718,{}
9230,41555,{}
9230,47069,{}
9230,49725,{}
9231,26757,{}
9231,30251,{}
9231,39482,{}
9232,45457,{}
9232,45718,{}
9233,15605,{}
9233,27172,{}
9233,36607,{}
9234,13195,{}
9234,19650,{}
9234,22882,{}
9234,42763,{}
9234,45716,{}
9235,9976,{}
9235,12152,{}
9235,15196,{}
9235,23219,{}
9235,24108,{}
9235,26004,{}
9235,27880,{}
9235,28606,{}
9235,30655,{}
9235,40937,{}
9235,43543,{}
9235,45451,{}
9236,9240,{}
9236,10189,{}
9236,23364,{}
9236,28046,{}
9236,28799,{}
9236,29358,{}
9236,32332,{}
9236,44820,{}
9237,10782,{}
9237,11123,{}
9237,21538,{}
9237,28847,{}
9238,9990,{}
9238,32353,{}
9238,34736,{}
9238,47660,{}
9239,22585,{}
9239,22873,{}
9239,22920,{}
9239,24953,{}
9239,29629,{}
9239,43323,{}
9240,21175,{}
9240,33728,{}
9241,15448,{}
9241,17065,{}
9241,28601,{}
9241,49351,{}
9242,12038,{}
9242,18629,{}
9242,47853,{}
9243,11548,{}
9243,11909,{}
9243,31245,{}
9243,34113,{}
9243,42325,{}
9244,21749,{}
9244,22771,{}
9244,33761,{}
9244,39463,{}
9244,49228,{}
9244,49843,{}
9245,15323,{}
9245,19037,{}
9245,24553,{}
9245,28681,{}
9245,33531,{}
9245,43018,{}
9246,25297,{}
9246,27877,{}
9246,30290,{}
9246,46229,{}
9246,49231,{}
9247,27432,{}
9247,37900,{}
9247,39469,{}
9248,13895,{}
9248,18454,{}
9248,23058,{}
9248,23352,{}
9248,28458,{}
9248,36413,{}
9248,39310,{}
9248,41242,{}
9248,48196,{}
9249,9607,{}
9249,13642,{}
9249,23151,{}
9249,30607,{}
9250,13813,{}
9250,16958,{}
9250,46212,{}
9251,16382,{}
9251,27635,{}
9251,39317,{}
9251,43200,{}
9251,44224,{}
9251,44539,{}
9251,48401,{}
9251,49136,{}
9252,11306,{}
9252,14459,{}
9252,15114,{}
9252,19298,{}
9252,19997,{}
9253,10527,{}
9253,12742,{}
9253,15472,{}
9253,17125,{}
9253,19559,{}
9253,33243,{}
9253,35780,{}
9253,36789,{}
9253,42328,{}
9254,12836,{}
9254,14368,{}
9254,17886,{}
9254,18811,{}
9254,31512,{}
9254,35670,{}
9254,35968,{}
9254,38882,{}
9254,45441,{}
9255,13495,{}
9255,13703,{}
9255,15716,{}
9255,35703,{}
9255,41502,{}
9256,11019,{}
9256,15532,{}
9256,23383,{}
9256,31159,{}
9256,39820,{}
9256,47102,{}
9256,48961,{}
9257,14029,{}
9257,26327,{}
9257,32119,{}
9257,45479,{}
9258,22777,{}
9258,36656,{}
9258,42582,{}
9258,47247,{}
9259,22941,{}
9259,27202,{}
9259,35491,{}
9260,12567,{}
9260,34067,{}
9261,11251,{}
9261,19783,{}
9261,23198,{}
9261,30927,{}
9261,39096,{}
9261,39447,{}
9261,42760,{}
9261,47432,{}
9262,13180,{}
9262,18208,{}
9262,18880,{}
9262,19459,{}
9262,21178,{}
9262,27451,{}
9262,29499,{}
9262,30526,{}
9262,44524,{}
9262,47284,{}
9263,32629,{}
9264,9352,{}
9264,40059,{}
9265,10709,{}
9265,12125,{}
9265,14160,{}
9265,23430,{}
9265,28233,{}
9265,29106,{}
9265,38422,{}
9266,15608,{}
9266,19239,{}
9266,27679,{}
9266,31153,{}
9267,9503,{}
9267,11861,{}
9267,12170,{}
9267,12582,{}
9267,14452,{}
9267,20337,{}
9267,27843,{}
9267,31590,{}
9267,35383,{}
9267,44130,{}
9268,40314,{}
9269,29825,{}
9270,9523,{}
9270,10066,{}
9270,11667,{}
9270,14402,{}
9270,24486,{}
9270,24797,{}
9270,32305,{}
9270,38376,{}
9270,39729,{}
9270,44294,{}
9270,48423,{}
9271,9807,{}
9271,10934,{}
9271,11139,{}
9271,14464,{}
9271,14533,{}
9271,14937,{}
9271,16765,{}
9271,20284,{}
9271,21263,{}
9271,22416,{}
9271,28269,{}
9271,29170,{}
9271,32092,{}
9271,32313,{}
9271,38949,{}
9271,39454,{}
9271,44066,{}
9272,11107,{}
9272,39116,{}
9273,15043,{}
9273,24496,{}
9273,30375,{}
9274,17088,{}
9274,18064,{}
9274,40444,{}
9274,43564,{}
9275,11147,{}
9275,18431,{}
9275,28172,{}
9276,10831,{}
9276,10867,{}
9276,17267,{}
9276,26030,{}
9276,26520,{}
9276,30634,{}
9276,45946,{}
9277,9963,{}
9277,10064,{}
9277,10796,{}
9277,12517,{}
9277,25590,{}
9277,28957,{}
9277,33651,{}
9277,34179,{}
9277,38524,{}
9277,39598,{}
9277,44681,{}
9278,10418,{}
9278,21167,{}
9278,32043,{}
9278,42451,{}
9279,16170,{}
9279,16554,{}
9279,20303,{}
9279,22570,{}
9279,22804,{}
9279,31530,{}
9279,35384,{}
9279,39156,{}
9279,41040,{}
9280,18437,{}
9280,22466,{}
9280,25282,{}
9280,26715,{}
9280,46645,{}
9281,10088,{}
9281,10547,{}
9281,11127,{}
9281,24466,{}
9281,29531,{}
9281,32047,{}
9281,32187,{}
9282,17418,{}
9282,17519,{}
9282,31246,{}
9282,33918,{}
9282,38873,{}
9282,38898,{}
9282,49592,{}
9283,14316,{}
9283,35937,{}
9283,37666,{}
9283,44373,{}
9283,49272,{}
9284,9603,{}
9284,9726,{}
9284,12817,{}
9284,14605,{}
9284,16035,{}
9284,19672,{}
9284,21463,{}
9284,22458,{}
9284,22774,{}
9284,22914,{}
9284,27729,{}
9284,33059,{}
9284,44434,{}
9284,44696,{}
9284,47289,{}
9285,9719,{}
9285,10024,{}
9285,10285,{}
9285,13448,{}
9285,14494,{}
9285,15037,{}
9285,19001,{}
9285,21961,{}
9285,26898,{}
9285,27151,{}
9285,35666,{}
9285,37121,{}
9285,38031,{}
9285,43012,{}
9286,13480,{}
9286,13536,{}
9286,25332,{}
9286,29485,{}
9287,9813,{}
9287,9870,{}
9287,11918,{}
9287,12062,{}
9287,12823,{}
9287,15745,{}
9287,19550,{}
9287,26706,{}
9287,26756,{}
9287,28122,{}
9287,28413,{}
9287,29033,{}
9287,41309,{}
9287,41940,{}
9287,43996,{}
9287,46086,{}
9287,46862,{}
9287,47113,{}
9288,31302,{}
9288,48148,{}
9289,13237,{}
9289,15596,{}
9289,26888,{}
9289,36832,{}
9289,36942,{}
9289,38327,{}
9290,13278,{}
9290,16817,{}
9290,17359,{}
9290,24276,{}
9290,24451,{}
9290,27114,{}
9290,27238,{}
9290,39305,{}
9290,41264,{}
9291,9965,{}
9291,23880,{}
9291,49620,{}
9292,26649,{}
9292,30890,{}
9292,33808,{}
9292,39282,{}
9292,45084,{}
9293,24457,{}
9293,26833,{}
9293,27257,{}
9293,27397,{}
9293,32911,{}
9293,34694,{}
9294,20157,{}
9294,25216,{}
9294,29111,{}
9294,29856,{}
9294,35819,{}
9294,46726,{}
9295,17745,{}
9295,35224,{}
9296,14244,{}
9296,14612,{}
9296,18526,{}
9296,44890,{}
9296,46782,{}
9297,10191,{}
9297,10992,{}
9297,15980,{}
9297,16933,{}
9297,22814,{}
9297,24487,{}
9297,24578,{}
9297,27777,{}
9297,31043,{}
9297,32886,{}
9297,35635,{}
9297,36066,{}
9298,9838,{}
9298,11819,{}
9298,14011,{}
9298,14925,{}
9298,22454,{}
9298,24326,{}
9298,25403,{}
9298,33930,{}
9298,37749,{}
9298,38422,{}
9298,40090,{}
9298,43186,{}
9299,23190,{}
9299,39266,{}
9299,44801,{}
9299,45211,{}
9299,49604,{}
9300,9686,{}
9300,10915,{}
9300,18286,{}
9300,18609,{}
9300,22318,{}
9300,24100,{}
9300,27291,{}
9300,35725,{}
9300,38687,{}
9301,11434,{}
9301,16043,{}
9301,16839,{}
9301,17044,{}
9301,20333,{}
9301,20712,{}
9301,30157,{}
9301,31103,{}
9301,49668,{}
9302,9751,{}
9302,10375,{}
9302,14770,{}
9302,16554,{}
9302,17083,{}
9302,18594,{}
9302,21322,{}
9302,21542,{}
9302,23717,{}
9302,44729,{}
9302,45798,{}
9302,46357,{}
9303,19334,{}
9303,26321,{}
9303,27449,{}
9303,41354,{}
9303,43495,{}
9303,43953,{}
9303,44376,{}
9304,35810,{}
9304,44040,{}
9304,49158,{}
9305,9552,{}
9305,9765,{}
9305,13799,{}
9305,14504,{}
9305,14925,{}
9305,17454,{}
9305,20794,{}
9305,26582,{}
9305,27086,{}
9305,28415,{}
9305,29793,{}
9305,31803,{}
9305,33982,{}
9305,34995,{}
9305,37556,{}
9305,48091,{}
9305,48272,{}
9305,48451,{}
9305,49323,{}
9306,15656,{}
9306,15775,{}
9306,16383,{}
9306,21325,{}
9306,23349,{}
9306,30339,{}
9306,35791,{}
9306,36904,{}
9306,39196,{}
9306,42605,{}
9307,11803,{}
9307,13757,{}
9307,16154,{}
9307,17185,{}
9307,20333,{}
9307,39798,{}
9307,42914,{}
9308,9600,{}
9308,18678,{}
9309,9434,{}
9309,35336,{}
9309,44508,{}
9309,46502,{}
9310,10677,{}
9310,19059,{}
9310,20059,{}
9310,20474,{}
9310,20621,{}
9310,43852,{}
9310,46928,{}
9311,10281,{}
9311,10370,{}
9311,11016,{}
9311,15259,{}
9311,23291,{}
9311,27548,{}
9311,27845,{}
9311,28145,{}
9311,45591,{}
9311,45657,{}
9312,12306,{}
9312,12425,{}
9312,13597,{}
9312,15789,{}
9312,16696,{}
9312,20444,{}
9312,28583,{}
9312,33656,{}
9312,42814,{}
9313,12332,{}
9313,12582,{}
9313,17293,{}
9313,20108,{}
9313,20528,{}
9313,21044,{}
9313,22358,{}
9313,25779,{}
9313,26063,{}
9313,33725,{}
9313,35670,{}
9313,40524,{}
9313,40807,{}
9313,40958,{}
9313,46483,{}
9313,47287,{}
9314,10806,{}
9314,11710,{}
9314,14592,{}
9314,18448,{}
9314,19047,{}
9314,24532,{}
9314,39087,{}
9314,48672,{}
9315,16618,{}
9315,25633,{}
9315,31199,{}
9315,33241,{}
9315,42511,{}
9315,43684,{}
9315,47548,{}
9316,13191,{}
9316,27749,{}
9316,33172,{}
9316,38249,{}
9317,12680,{}
9317,13551,{}
9317,18666,{}
9317,23187,{}
9318,9632,{}
9318,9887,{}
9318,10918,{}
9318,15023,{}
9318,15115,{}
9318,22830,{}
9318,24050,{}
9318,28698,{}
9318,28899,{}
9318,37284,{}
9318,38762,{}
9318,42469,{}
9318,46520,{}
9318,47445,{}
9320,15562,{}
9320,19381,{}
9320,23280,{}
9320,27276,{}
9320,33998,{}
9320,34500,{}
9320,38965,{}
9320,39961,{}
9320,40136,{}
9321,14126,{}
9321,18075,{}
9321,22331,{}
9321,31769,{}
9321,35090,{}
9321,41955,{}
9321,49518,{}
9322,21369,{}
9322,27222,{}
9323,10071,{}
9323,13704,{}
9323,14820,{}
9323,15091,{}
9323,22969,{}
9323,31331,{}
9323,33139,{}
9323,35600,{}
9323,43820,{}
